epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,466.426,0.37636,0.26739,0.82812,0.96516,0.97328,0.98864,0.89319,0.46145,0.26709,0.89507,0.00121785,0.00121785,0.00121785
21,487.896,0.37632,0.26652,0.82713,0.96118,0.97037,0.98844,0.88771,0.46564,0.27091,0.89929,0.001203,0.001203,0.001203
22,509.499,0.37069,0.26418,0.82664,0.98217,0.96339,0.98916,0.89476,0.44967,0.27511,0.8869,0.00118815,0.00118815,0.00118815
23,531.821,0.36849,0.26415,0.82534,0.98152,0.95708,0.98904,0.89778,0.43982,0.26494,0.89173,0.0011733,0.0011733,0.0011733
24,554.051,0.36788,0.26194,0.82455,0.9844,0.96608,0.98776,0.89327,0.44911,0.26703,0.89325,0.00115845,0.00115845,0.00115845
25,576.778,0.36768,0.26367,0.82524,0.97982,0.9563,0.98815,0.89385,0.45639,0.27006,0.89562,0.0011436,0.0011436,0.0011436
26,598.801,0.36576,0.26134,0.82444,0.96998,0.96349,0.98636,0.88657,0.45882,0.27177,0.90044,0.00112875,0.00112875,0.00112875
27,620.795,0.3654,0.26047,0.82368,0.9803,0.96534,0.98563,0.88999,0.44276,0.2671,0.89218,0.0011139,0.0011139,0.0011139
28,642.851,0.36229,0.25747,0.82445,0.98186,0.96451,0.98706,0.89534,0.44296,0.2648,0.88994,0.00109905,0.00109905,0.00109905
29,665.591,0.36178,0.2598,0.82399,0.98073,0.95629,0.98809,0.89713,0.43429,0.26618,0.88984,0.0010842,0.0010842,0.0010842
30,687.388,0.36088,0.26085,0.8213,0.97692,0.96303,0.98721,0.89813,0.44426,0.26663,0.88584,0.00106935,0.00106935,0.00106935
31,708.856,0.35614,0.25584,0.82253,0.9819,0.96521,0.98845,0.89808,0.43404,0.26472,0.88532,0.0010545,0.0010545,0.0010545
32,730.894,0.35466,0.25676,0.82059,0.98117,0.96553,0.98697,0.89865,0.43136,0.2612,0.88769,0.00103965,0.00103965,0.00103965
33,752.666,0.3591,0.25911,0.82311,0.98391,0.96115,0.98619,0.8955,0.43546,0.2624,0.89434,0.0010248,0.0010248,0.0010248
34,774.08,0.35497,0.25662,0.82,0.97332,0.95957,0.98818,0.90053,0.43164,0.2631,0.88859,0.00100995,0.00100995,0.00100995
35,795.369,0.35127,0.25332,0.81997,0.9824,0.95762,0.98836,0.89609,0.43102,0.26092,0.89034,0.0009951,0.0009951,0.0009951
36,817.349,0.34883,0.25184,0.81999,0.98033,0.96032,0.9854,0.895,0.44228,0.2612,0.88846,0.00098025,0.00098025,0.00098025
37,839.03,0.34584,0.25192,0.81967,0.98454,0.96163,0.98835,0.90304,0.41879,0.25532,0.88274,0.0009654,0.0009654,0.0009654
38,860.714,0.3471,0.24984,0.81768,0.98415,0.9631,0.98791,0.90355,0.4247,0.2552,0.88479,0.00095055,0.00095055,0.00095055
39,882.364,0.34458,0.2505,0.8191,0.97583,0.96248,0.98808,0.90333,0.43135,0.26037,0.88565,0.0009357,0.0009357,0.0009357
40,903.826,0.34692,0.2536,0.81745,0.97236,0.96592,0.98955,0.90239,0.42953,0.26125,0.883,0.00092085,0.00092085,0.00092085
41,925.791,0.34097,0.24728,0.81797,0.98324,0.96129,0.98902,0.89869,0.4318,0.25722,0.89202,0.000906,0.000906,0.000906
