epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,1103.14,0.67987,0.42416,0.87586,0.978,0.9658,0.97193,0.83492,0.68438,0.41778,0.8634,0.0042245,0.0042245,0.0042245
49,1125.4,0.67508,0.40944,0.87772,0.97932,0.92185,0.96578,0.82899,0.73993,0.43805,0.86963,0.004208,0.004208,0.004208
50,1149.7,0.67242,0.40933,0.87334,0.98651,0.96589,0.97631,0.8392,0.7248,0.40755,0.86637,0.0041915,0.0041915,0.0041915
51,1171.81,0.65947,0.40194,0.87227,0.98254,0.96204,0.97361,0.85164,0.70647,0.39275,0.86584,0.004175,0.004175,0.004175
52,1194.12,0.66323,0.40642,0.87103,0.95897,0.9623,0.96999,0.82538,0.72756,0.41594,0.88041,0.0041585,0.0041585,0.0041585
53,1217.08,0.66383,0.40799,0.86954,0.9658,0.96305,0.96846,0.82958,0.69501,0.40876,0.86331,0.004142,0.004142,0.004142
54,1241.03,0.65864,0.40318,0.87084,0.97547,0.94503,0.96781,0.83265,0.68881,0.42712,0.86171,0.0041255,0.0041255,0.0041255
55,1263.49,0.6562,0.40177,0.8723,0.97916,0.94456,0.96838,0.8277,0.70199,0.42328,0.85912,0.004109,0.004109,0.004109
56,1285.21,0.64653,0.39702,0.86807,0.96888,0.95287,0.97184,0.84157,0.68269,0.39639,0.87498,0.0040925,0.0040925,0.0040925
57,1308.18,0.64777,0.39519,0.86665,0.96813,0.92058,0.96493,0.83765,0.71646,0.42316,0.87412,0.004076,0.004076,0.004076
58,1332.43,0.6411,0.39331,0.86756,0.97205,0.96531,0.96849,0.83045,0.7291,0.40976,0.86921,0.0040595,0.0040595,0.0040595
59,1355.18,0.64744,0.39541,0.8643,0.97512,0.95922,0.97303,0.83115,0.69594,0.40398,0.85901,0.004043,0.004043,0.004043
60,1377.18,0.63447,0.38963,0.86242,0.9849,0.96005,0.97224,0.83705,0.70865,0.41972,0.87142,0.0040265,0.0040265,0.0040265
61,1399.5,0.63549,0.38838,0.85924,0.97266,0.95031,0.96725,0.83308,0.68684,0.39379,0.85496,0.00401,0.00401,0.00401
62,1423.6,0.63398,0.39266,0.86131,0.96435,0.9534,0.9692,0.83291,0.71216,0.41326,0.86024,0.0039935,0.0039935,0.0039935
63,1446.23,0.63451,0.38387,0.863,0.97527,0.94918,0.97052,0.83474,0.75411,0.40964,0.87126,0.003977,0.003977,0.003977
64,1468.58,0.62099,0.37784,0.86644,0.98445,0.94912,0.97066,0.83794,0.71169,0.4054,0.86894,0.0039605,0.0039605,0.0039605
65,1490.73,0.61647,0.37983,0.85756,0.96295,0.95142,0.9696,0.84326,0.69052,0.41647,0.86479,0.003944,0.003944,0.003944
66,1514.49,0.62046,0.37487,0.86193,0.97276,0.95741,0.97143,0.83545,0.71952,0.40151,0.87703,0.0039275,0.0039275,0.0039275
67,1537.41,0.60714,0.37016,0.85701,0.96925,0.93068,0.9681,0.81512,0.74463,0.42719,0.87495,0.003911,0.003911,0.003911
68,1559.76,0.60912,0.37085,0.85891,0.97494,0.93751,0.96992,0.83473,0.72641,0.42065,0.86081,0.0038945,0.0038945,0.0038945
69,1582.15,0.60665,0.37417,0.85511,0.94784,0.95531,0.96725,0.8254,0.68023,0.4263,0.85963,0.003878,0.003878,0.003878
70,1606.33,0.59831,0.37403,0.85557,0.96133,0.92175,0.94513,0.8092,0.7062,0.4451,0.8657,0.0038615,0.0038615,0.0038615
71,1628.83,0.60009,0.36797,0.85257,0.96636,0.91472,0.93779,0.79736,0.72635,0.44339,0.86347,0.003845,0.003845,0.003845
72,1651.35,0.58185,0.35765,0.85301,0.969,0.95769,0.97116,0.84086,0.70489,0.3945,0.86456,0.0038285,0.0038285,0.0038285
73,1673.97,0.58876,0.35967,0.85348,0.97294,0.95416,0.96852,0.83477,0.73185,0.40198,0.87345,0.003812,0.003812,0.003812
74,1697.92,0.5809,0.35506,0.85106,0.97422,0.95417,0.97055,0.82482,0.743,0.39729,0.87118,0.0037955,0.0037955,0.0037955
75,1720.1,0.5826,0.35791,0.85246,0.98475,0.96408,0.97325,0.8303,0.72932,0.38649,0.86364,0.003779,0.003779,0.003779
76,1742.17,0.57909,0.35557,0.8485,0.97429,0.94763,0.96574,0.8375,0.69941,0.39108,0.85849,0.0037625,0.0037625,0.0037625
77,1764.51,0.56728,0.34809,0.84747,0.96848,0.96328,0.97324,0.84338,0.71817,0.38328,0.86668,0.003746,0.003746,0.003746
78,1789.48,0.56852,0.35145,0.84921,0.98554,0.95105,0.96889,0.83085,0.70386,0.38667,0.86752,0.0037295,0.0037295,0.0037295
79,1811.6,0.57009,0.35689,0.84936,0.96675,0.93406,0.96374,0.82805,0.7033,0.404,0.86582,0.003713,0.003713,0.003713
80,1833.46,0.56362,0.34952,0.84673,0.97729,0.95684,0.97123,0.85065,0.68533,0.38084,0.86319,0.0036965,0.0036965,0.0036965
81,1856.24,0.56353,0.3469,0.8463,0.98053,0.96294,0.97132,0.83562,0.71746,0.38776,0.87121,0.00368,0.00368,0.00368
82,1880.61,0.55539,0.34692,0.84551,0.99047,0.96325,0.97568,0.84124,0.70737,0.37618,0.86676,0.0036635,0.0036635,0.0036635
83,1903.11,0.55362,0.34242,0.84465,0.98114,0.96245,0.97156,0.83984,0.67615,0.36138,0.86005,0.003647,0.003647,0.003647
84,1925.39,0.55402,0.34118,0.84617,0.99122,0.94539,0.96985,0.83759,0.71781,0.38149,0.87438,0.0036305,0.0036305,0.0036305
85,1947.8,0.55103,0.34112,0.84622,0.97303,0.96117,0.97297,0.83447,0.69127,0.37556,0.86124,0.003614,0.003614,0.003614
86,1972.45,0.54667,0.34317,0.84682,0.96843,0.94436,0.96701,0.83845,0.68404,0.38465,0.86095,0.0035975,0.0035975,0.0035975
87,1995,0.55038,0.34552,0.84976,0.98007,0.95613,0.96983,0.83042,0.70974,0.37152,0.86227,0.003581,0.003581,0.003581
88,2017.81,0.55104,0.34017,0.84579,0.9771,0.95384,0.97088,0.83551,0.71246,0.37932,0.86689,0.0035645,0.0035645,0.0035645
89,2040.06,0.54634,0.33585,0.84427,0.97402,0.96223,0.97172,0.84535,0.70684,0.3709,0.8672,0.003548,0.003548,0.003548
90,2062.93,0.53205,0.33214,0.84227,0.9844,0.96361,0.97171,0.84876,0.68945,0.35833,0.86364,0.0035315,0.0035315,0.0035315
91,2087.77,0.53145,0.33243,0.83968,0.98149,0.95706,0.97172,0.8402,0.73729,0.37311,0.87154,0.003515,0.003515,0.003515
92,2110.3,0.52866,0.33141,0.84162,0.98447,0.96814,0.97531,0.85132,0.66726,0.35159,0.85912,0.0034985,0.0034985,0.0034985
93,2132.56,0.52322,0.33191,0.83897,0.98566,0.93554,0.97103,0.84433,0.69459,0.37813,0.86362,0.003482,0.003482,0.003482
94,2154.17,0.51996,0.32406,0.83863,0.98581,0.96603,0.97597,0.85136,0.67855,0.36253,0.87181,0.0034655,0.0034655,0.0034655
95,2178.75,0.52381,0.32916,0.83989,0.98683,0.92654,0.96424,0.84435,0.67097,0.37534,0.86082,0.003449,0.003449,0.003449
96,2201.58,0.51442,0.318,0.83869,0.97996,0.95646,0.97149,0.84207,0.71177,0.35496,0.86703,0.0034325,0.0034325,0.0034325
97,2224.09,0.5139,0.32271,0.83588,0.99023,0.962,0.97519,0.84778,0.69763,0.35325,0.86252,0.003416,0.003416,0.003416
98,2246.73,0.50716,0.31724,0.83492,0.97199,0.9685,0.97182,0.8476,0.70257,0.3419,0.85954,0.0033995,0.0033995,0.0033995
99,2271.53,0.51145,0.32349,0.83642,0.97332,0.9503,0.97095,0.84108,0.69219,0.36245,0.86684,0.003383,0.003383,0.003383
100,2294.25,0.50703,0.32317,0.83967,0.98857,0.96271,0.97239,0.84092,0.69942,0.35945,0.86535,0.0033665,0.0033665,0.0033665
101,2316.82,0.49308,0.31426,0.83468,0.98516,0.96331,0.97149,0.8426,0.70473,0.35595,0.86563,0.00335,0.00335,0.00335
