epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,1099.44,0.69085,0.35575,0.86903,0.8805,0.87582,0.92861,0.6257,1.33595,0.62939,1.20311,0.004109,0.004109,0.004109
56,1117.45,0.68761,0.35954,0.86839,0.91748,0.86784,0.94012,0.62968,1.29189,0.62168,1.17906,0.0040925,0.0040925,0.0040925
57,1135.95,0.68177,0.35252,0.86646,0.90606,0.87053,0.93099,0.62836,1.31456,0.6263,1.19131,0.004076,0.004076,0.004076
58,1154.05,0.67545,0.34919,0.86269,0.84018,0.93833,0.94581,0.62506,1.30988,0.61602,1.19286,0.0040595,0.0040595,0.0040595
59,1171.61,0.67346,0.35341,0.86236,0.89179,0.89606,0.93008,0.62294,1.34772,0.65372,1.21668,0.004043,0.004043,0.004043
60,1190.42,0.66546,0.34865,0.86056,0.93186,0.88768,0.94361,0.63178,1.33651,0.65341,1.21696,0.0040265,0.0040265,0.0040265
61,1211.16,0.6558,0.34405,0.85964,0.9143,0.88552,0.93633,0.61833,1.37927,0.67794,1.24231,0.00401,0.00401,0.00401
62,1229.92,0.65477,0.34108,0.85845,0.90169,0.86741,0.9258,0.60843,1.35551,0.63836,1.21673,0.0039935,0.0039935,0.0039935
63,1246.81,0.64939,0.34064,0.85951,0.89152,0.88146,0.9296,0.61628,1.33317,0.61785,1.22462,0.003977,0.003977,0.003977
64,1264.57,0.63994,0.33871,0.85184,0.87212,0.85721,0.91476,0.61671,1.33374,0.67923,1.23934,0.0039605,0.0039605,0.0039605
65,1281.4,0.63021,0.32949,0.85253,0.92212,0.85648,0.91562,0.6103,1.31756,0.63385,1.22101,0.003944,0.003944,0.003944
66,1299.38,0.62725,0.33238,0.85115,0.92544,0.88223,0.93458,0.61982,1.32033,0.65237,1.23675,0.0039275,0.0039275,0.0039275
67,1315.95,0.62719,0.33403,0.85064,0.9362,0.87436,0.92805,0.6275,1.34205,0.67762,1.23261,0.003911,0.003911,0.003911
68,1333.34,0.62306,0.33437,0.85008,0.91844,0.85847,0.9261,0.62105,1.33488,0.6472,1.22632,0.0038945,0.0038945,0.0038945
69,1349.85,0.61564,0.33131,0.84629,0.93338,0.88227,0.93489,0.61763,1.31684,0.6263,1.21346,0.003878,0.003878,0.003878
70,1371.23,0.61683,0.33133,0.84668,0.90203,0.88302,0.93051,0.61707,1.36212,0.62555,1.24617,0.0038615,0.0038615,0.0038615
71,1389.5,0.60352,0.32421,0.84469,0.89506,0.87556,0.92765,0.62427,1.32597,0.61077,1.23322,0.003845,0.003845,0.003845
72,1410.44,0.60303,0.32503,0.84386,0.92422,0.89123,0.92484,0.61801,1.33877,0.60362,1.2299,0.0038285,0.0038285,0.0038285
73,1428.07,0.59675,0.32228,0.844,0.94346,0.84943,0.93396,0.62244,1.3459,0.58932,1.2458,0.003812,0.003812,0.003812
74,1446.15,0.59164,0.32404,0.84139,0.89356,0.92157,0.92926,0.6167,1.35017,0.59241,1.24477,0.0037955,0.0037955,0.0037955
75,1464.94,0.59203,0.31737,0.84198,0.89937,0.90212,0.93289,0.61972,1.34132,0.59066,1.2533,0.003779,0.003779,0.003779
76,1485.51,0.58606,0.31471,0.84063,0.87406,0.92047,0.93092,0.61506,1.34682,0.6059,1.25243,0.0037625,0.0037625,0.0037625
77,1503.15,0.58296,0.31871,0.83843,0.87804,0.89807,0.92425,0.61372,1.36762,0.63966,1.25697,0.003746,0.003746,0.003746
78,1525.03,0.57257,0.31402,0.83929,0.92431,0.86549,0.92836,0.61889,1.3447,0.63593,1.25232,0.0037295,0.0037295,0.0037295
79,1542.64,0.57904,0.31581,0.83857,0.92157,0.87753,0.93002,0.62513,1.34389,0.61787,1.25047,0.003713,0.003713,0.003713
80,1559.91,0.57037,0.30974,0.83566,0.92733,0.88524,0.93393,0.62263,1.33946,0.60006,1.24776,0.0036965,0.0036965,0.0036965
81,1579.16,0.56494,0.30796,0.83592,0.93045,0.87228,0.92581,0.61604,1.31917,0.64039,1.25525,0.00368,0.00368,0.00368
82,1596.95,0.5616,0.30739,0.83426,0.93977,0.86367,0.93588,0.61766,1.33349,0.60824,1.2566,0.0036635,0.0036635,0.0036635
83,1615.18,0.55265,0.30591,0.83214,0.92246,0.90371,0.94178,0.63012,1.35735,0.63112,1.26889,0.003647,0.003647,0.003647
84,1633.1,0.55594,0.30651,0.83099,0.87877,0.90683,0.9309,0.61937,1.36388,0.60539,1.2658,0.0036305,0.0036305,0.0036305
85,1651.84,0.54942,0.30289,0.83188,0.92032,0.89576,0.93848,0.62928,1.29929,0.60086,1.24542,0.003614,0.003614,0.003614
86,1669.74,0.54393,0.30208,0.82981,0.91834,0.88855,0.93409,0.61472,1.35333,0.63478,1.27366,0.0035975,0.0035975,0.0035975
87,1687.92,0.5497,0.30335,0.83005,0.89386,0.90402,0.93652,0.6342,1.30757,0.64057,1.23683,0.003581,0.003581,0.003581
88,1707.06,0.53694,0.30124,0.8285,0.91124,0.88121,0.93122,0.62003,1.34272,0.63519,1.27469,0.0035645,0.0035645,0.0035645
